trip_id,trip_datetime,driver_id,vehicle_id,pickup_zone,dropoff_zone,distance_km,duration_min,fare_amount,payment,platform
T22002503,30/11/2025 01:42,DR-1017,VH-035,North,Centre,4.96,24.4,EUR 15.94,CASH,RideGo
T22002504,20/07/2025 18:40,DR-1028,VH-025,Port,East,5.42,25.3,EUR 16.72,Card,CityHail
T22002505,23/10/2025 01:35,DR-1053,VH-026,Centre,Suburbs,6.16,24.3,EUR 17.29,cash,RideGo
T22002506,12/09/2025 02:48,DR-1040,VH-036,West,North,5.16,23.6,EUR 15.94,CASH,CityHail
T22002507,06/08/2025 00:34,DR-1015,VH-006,North,NULL,8.72,40.7,EUR 24.82,wallet,RideGo
T22002508,25/10/2025 22:22,DR-1067,VH-006,East,Centre,2.74,13.3,EUR 10.28,Card,Direct
T22002509,28/09/2025 13:41,DR-1062,VH-024,West,Airport,10.51,38.3,EUR 26.21,Card,RideGo
T22002510,15/08/2025 03:15,DR-1064,VH-036,West,Airport,3.11,18.2,EUR 12.07,card,CityHail
T22002511,10/12/2025 15:21,DR-1029,VH-008, Port ,Suburbs,5.43,20.8,EUR 15.47,wallet,CityHail
T22002512,06/09/2025 23:55,DR-1039,VH-029, Centre ,North,1.71,7.3,EUR 7.41,cash,CityHail
T22002513,19/10/2025 01:08,DR-1049,VH-019,East,Centre,9.02,39.3,EUR 24.78,cash,Direct
T22002514,04/09/2025 01:33,DR-1017,VH-026,West,West,12.47,34.2,EUR 27.32,Card,RideGo
T22002515,01/09/2025 14:31,DR-1021,VH-023,Suburbs,Port,2.19,10.0,EUR 8.72,CASH,CityHail
T22002516,19/07/2025 03:57,DR-1054,VH-040,West,Airport,2.84,15.0,EUR 10.87,cash,Direct
T22002517,29/10/2025 17:05,DR-1007,VH-018,Port,Centre,3.93,17.3,EUR 12.76,Card,Direct
T22002518,17/12/2025 12:36,DR-1018,VH-040,East,NULL,4.5,18.0,EUR 13.62,Card,CityHail
T22002519,13/10/2025 04:39,DR-1041,VH-028,Airport,Port,2.36,8.9,EUR 8.61,wallet,RideGo
T22002520,25/10/2025 23:21,DR-1018,VH-019,East,West,15.38,61.1,EUR 38.20,card,RideGo
T22002521,18/11/2025 00:49,DR-1029,VH-004,West,West,4.4,22.8,EUR 14.84,Card,RideGo
T22002522,18/10/2025 12:44,DR-1005,VH-030,West,West,4.64,20.5,EUR 14.48,Card,RideGo
T22002523,28/09/2025 04:28,DR-1012,VH-034, Centre ,East,9.84,43.8,EUR 26.98,wallet,RideGo
T22002524,30/12/2025 12:33,DR-1011,VH-026,Centre,East,8.06,29.9,EUR 21.04,card,Direct
T22002525,25/08/2025 09:16,DR-1013,VH-040,Airport,Centre,4.54,23.2,EUR 15.12,CASH,RideGo
T22002526,16/11/2025 14:38,DR-1057,VH-038,Airport,Suburbs,5.61,25.3,EUR 16.94,wallet,RideGo
T22002527,18/11/2025 21:47,DR-1061,VH-038,Airport,East,1.39,7.5,EUR 7.10,CASH,CityHail
T22002528,24/09/2025 14:03,DR-1003,VH-040,Suburbs,NULL,7.93,24.6,EUR 19.41,card,CityHail
T22002529,02/08/2025 18:05,DR-1047,VH-026,Centre,North,3.83,19.6,EUR 13.29,wallet,RideGo
T22002530,27/09/2025 18:25,DR-1049,VH-026,Port,Suburbs,3.87,17.9,EUR 12.86,Card,CityHail
T22002531,12/12/2025 03:38,DR-1023,VH-008,North,East,3.92,19.3,EUR 13.31,cash,CityHail
T22002532,12/11/2025 09:58,DR-1047,VH-012, North ,Port,3.81,14.1,EUR 11.73,wallet,CityHail
T22002533,02/08/2025 15:05,DR-1044,VH-003,West,Centre,10.43,37.5,EUR 25.89,CASH,Direct
T22002534,21/09/2025 00:44,DR-1003,VH-015,Centre,Centre,2.37,9.6,EUR 8.81,cash,CityHail
T22002535,20/11/2025 11:35,DR-1052,VH-015,North,Port,7.6,36.1,EUR 22.25,cash,RideGo
T22002536,04/07/2025 08:55,DR-1063,VH-041, Airport ,Suburbs,9.44,26.2,EUR 21.59,wallet,RideGo
T22002537,14/12/2025 04:03,DR-1030,VH-024,East,North,6.88,26.1,EUR 18.62,CASH,RideGo
T22002538,13/10/2025 06:16,DR-1040,VH-037,Port,Centre,17.85,60.3,EUR 40.81,wallet,Direct
T22002539,14/08/2025 06:40,DR-1024,VH-036,Centre,Suburbs,18.33,47.9,EUR 37.89,wallet,RideGo
T22002540,17/10/2025 16:51,DR-1055,VH-017,East,Suburbs,3.49,14.3,EUR 11.42,Card,RideGo
T22002541,14/11/2025 11:26,DR-1040,VH-021,Centre,North,6.87,30.1,EUR 19.73,card,CityHail
T22002542,02/12/2025 15:32,DR-1045,VH-023, North ,North,2.7,13.9,EUR 10.40,cash,RideGo
T22002543,26/08/2025 18:02,DR-1042,VH-038,West,Airport,1.29,5.3,EUR 6.37,cash,CityHail
T22002544,20/11/2025 08:36,DR-1029,VH-010,Suburbs,East,4.2,19.7,EUR 13.75,wallet,RideGo
T22002545,23/09/2025 15:14,DR-1051,VH-003, East ,Port,8.22,39.0,EUR 23.77,CASH,RideGo
T22002546,18/12/2025 16:38,DR-1054,VH-033,North,West,5.38,24.3,EUR 16.39,CASH,CityHail
T22002547,03/11/2025 11:06,DR-1031,VH-034,Centre,Port,2.05,10.6,EUR 8.73,Card,CityHail
T22002548,16/10/2025 09:42,DR-1037,VH-023,Airport,Airport,5.11,24.5,EUR 16.14,card,Direct
T22002549,28/12/2025 03:25,DR-1040,VH-041,Airport,Suburbs,3.84,13.8,EUR 11.68,cash,Direct
T22002550,19/11/2025 16:12,DR-1058,VH-036,East,Airport,10.3,33.2,EUR 24.54,wallet,RideGo
T22002551,10/12/2025 18:32,DR-1004,VH-012,East,North,8.49,33.9,EUR 22.66,Card,Direct
T22002552,07/07/2025 20:49,DR-1023,VH-025,North,Suburbs,8.19,34.5,EUR 22.48,card,RideGo
T22002553,09/09/2025 20:14,DR-1018,VH-031,West,East,8.62,37.5,EUR 23.81,wallet,RideGo
T22002554,31/10/2025 07:07,DR-1004,VH-022,Port,Airport,10.71,37.7,EUR 26.27,card,RideGo
T22002555,31/07/2025 20:46,DR-1007,VH-010,Port,Centre,12.27,46.8,EUR 30.61,CASH,RideGo
T22002556,25/09/2025 12:24,DR-1040,VH-014, Port ,West,5.0,20.2,EUR 14.81,CASH,RideGo
T22002557,03/11/2025 09:12,DR-1027,VH-013,East,Port,16.21,44.1,EUR 34.39,Card,RideGo
T22002558,17/10/2025 18:52,DR-1066,VH-023,Centre,East,7.95,35.0,EUR 22.34,wallet,CityHail
T22002559,24/10/2025 18:23,DR-1063,VH-032, West ,Centre,2.91,11.2,EUR 9.88,Card,CityHail
T22002560,04/07/2025 03:11,DR-1066,VH-019,West,West,8.72,29.3,EUR 21.63,card,RideGo
T22002561,25/07/2025 03:07,DR-1061,VH-002,Port,Port,3.29,15.3,EUR 11.47,Card,CityHail
T22002562,06/07/2025 16:07,DR-1067,VH-005,Centre,Centre,5.39,21.7,EUR 15.67,wallet,RideGo
T22002563,24/11/2025 04:18,DR-1003,VH-014,Airport,Suburbs,14.25,50.4,EUR 33.90,cash,RideGo
T22002564,09/11/2025 01:33,DR-1049,VH-033,Airport,North,3.37,11.2,EUR 10.41,CASH,CityHail
T22002565,09/12/2025 09:50,DR-1054,VH-026,North,Port,5.4,25.9,EUR 16.86,wallet,RideGo
T22002566,27/08/2025 18:16,DR-1013,VH-020,West,West,3.34,11.5,EUR 10.46,cash,CityHail
T22002567,08/08/2025 00:30,DR-1056,VH-017, Suburbs ,Centre,3.38,18.3,EUR 12.41,card,RideGo
T22002568,09/08/2025 19:05,DR-1020,VH-010,Airport,Airport,7.81,32.7,EUR 21.54,cash,CityHail
T22002569,06/11/2025 12:48,DR-1064,VH-010,East,Centre,10.54,40.3,EUR 26.80,Card,RideGo
T22002570,28/10/2025 10:24,DR-1068,VH-042,Suburbs,Airport,5.75,29.4,EUR 18.24,CASH,Direct
T22002571,27/12/2025 02:55,DR-1029,VH-005,Suburbs,West,5.73,23.5,EUR 16.57,cash,RideGo
T22002572,17/08/2025 03:13,DR-1065,VH-018,West,Port,9.69,26.2,EUR 21.88,Card,RideGo
T22002573,17/12/2025 08:06,DR-1038,VH-016,West,West,5.4,22.9,EUR 16.02,cash,RideGo
T22002574,17/07/2025 23:31,DR-1034,VH-030,North,Airport,3.63,14.8,EUR 11.72,wallet,CityHail
T22002575,02/09/2025 23:49,DR-1052,VH-006, Port ,Port,12.24,47.8,EUR 30.86,cash,Direct
T22002576,12/09/2025 22:19,DR-1018,VH-039,Centre,Airport,3.79,16.2,EUR 12.29,Card,CityHail
T22002577,09/11/2025 17:03,DR-1068,VH-013,Centre,Suburbs,18.75,58.1,EUR 41.23,cash,RideGo
T22002578,24/09/2025 21:04,DR-1017,VH-021,Suburbs,East,1.4,9.5,EUR 7.67,wallet,CityHail
T22002579,15/10/2025 21:32,DR-1010,VH-017,West,Airport,5.68,28.4,EUR 17.88,cash,RideGo
T22002580,19/12/2025 04:15,DR-1051,VH-036,East,Port,3.87,21.8,EUR 13.95,card,RideGo
T22002581,18/12/2025 08:40,DR-1044,VH-002,West,Airport,7.99,39.0,EUR 23.51,CASH,CityHail
T22002582,28/09/2025 20:56,DR-1050,VH-036, East ,Port,3.32,15.6,EUR 11.59,wallet,RideGo
T22002583,02/07/2025 06:54,DR-1009,VH-020,West,Suburbs,1.88,10.4,EUR 8.47,wallet,CityHail
T22002584,11/10/2025 06:21,DR-1056,VH-003,Suburbs,West,2.55,16.7,EUR 11.01,Card,CityHail
T22002585,24/11/2025 20:02,DR-1020,VH-007,Port,East,13.29,45.5,EUR 31.42,card,CityHail
T22002586,24/08/2025 00:15,DR-1006,VH-007,North,Airport,3.36,16.1,EUR 11.77,CASH,CityHail
T22002587,17/09/2025 10:43,DR-1035,VH-004, Centre ,Port,2.86,11.3,EUR 9.85,Card,RideGo
T22002588,17/11/2025 01:53,DR-1042,VH-023,Centre,East,3.85,14.3,EUR 11.83,CASH,CityHail
T22002589,22/09/2025 05:39,DR-1008,VH-026,Suburbs,Airport,3.44,15.5,EUR 11.70,CASH,RideGo
T22002590,04/11/2025 05:29,DR-1067,VH-039,Suburbs,West,7.76,33.5,EUR 21.70,cash,Direct
T22002591,04/09/2025 01:29,DR-1006,VH-033,Centre,North,11.57,38.2,EUR 27.40,cash,Direct
T22002592,30/11/2025 03:12,DR-1006,VH-014,West,East,1.76,10.3,EUR 8.31,wallet,CityHail
T22002593,20/10/2025 03:13,DR-1048,VH-006, Airport ,Airport,4.75,17.9,EUR 13.87,cash,CityHail
T22002594,02/07/2025 08:50,DR-1047,VH-010,West,Suburbs,6.49,25.4,EUR 17.98,card,Direct
T22002595,25/10/2025 06:09,DR-1017,VH-001,East,Airport,4.93,25.4,EUR 16.18,card,Direct
T22002596,08/09/2025 20:46,DR-1050,VH-016,North,NULL,2.52,10.8,EUR 9.32,wallet,RideGo
T22002597,23/12/2025 22:48,DR-1009,VH-037,North,East,13.61,60.9,EUR 36.10,cash,CityHail
T22002598,27/09/2025 03:25,DR-1008,VH-026,East,Centre,8.48,36.0,EUR 23.23,cash,RideGo
T22002599,16/11/2025 19:22,DR-1024,VH-009,Port,East,11.63,48.7,EUR 30.41,Card,RideGo
T22002600,05/12/2025 11:30,DR-1057,VH-029,East,West,9.95,42.5,EUR 26.74,wallet,Direct
T22002601,12/08/2025 11:37,DR-1011,VH-039,Port,West,1.68,9.7,EUR 8.05,Card,CityHail
T22002602,22/12/2025 19:28,DR-1064,VH-017,Port,Suburbs,4.98,25.7,EUR -12.50,cash,CityHail
T22002603,17/08/2025 02:16,DR-1028,VH-032,Centre,East,2.24,12.3,EUR 9.42,cash,RideGo
T22002604,08/11/2025 22:13,DR-1056,VH-001,West,East,11.48,52.4,EUR 31.27,card,RideGo
T22002605,23/10/2025 02:19,DR-1010,VH-001,Suburbs,Centre,1.44,6.2,EUR 6.79,CASH,CityHail
T22002606,17/12/2025 06:45,DR-1040,VH-035,Airport,East,4.35,15.4,EUR 12.71,Card,CityHail
T22002607,08/11/2025 03:41,DR-1061,VH-024,Port,North,4.85,20.1,EUR 14.61,wallet,Direct
T22002608,07/08/2025 07:29,DR-1044,VH-001,Airport,North,3.3,11.4,EUR 10.39,wallet,Direct
T22002609,19/08/2025 16:09,DR-1033,VH-038,North,Airport,6.35,17.9,EUR 15.71,card,Direct
T22002610,14/10/2025 08:41,DR-1022,VH-026,West,East,1.8,10.9,EUR 8.52,wallet,RideGo
T22002611,08/10/2025 19:04,DR-1015,VH-010,Port,Airport,7.56,22.4,EUR 18.37,wallet,RideGo
T22002612,05/12/2025 13:45,DR-1001,VH-041, Airport ,Airport,2.31,6.7,EUR 7.93,wallet,CityHail
T22002613,22/11/2025 12:55,DR-1020,VH-031,Centre,East,10.1,36.9,EUR 25.35,card,Direct
T22002614,04/11/2025 03:26,DR-1018,VH-013,North,North,4.65,19.2,EUR 14.12,CASH,Direct
T22002615,26/07/2025 16:07,DR-1027,VH-003,East,East,6.09,17.1,EUR 15.19,card,CityHail
T22002616,31/07/2025 14:05,DR-1010,VH-040,West,North,2.49,11.4,EUR 9.46,Card,CityHail
T22002617,15/12/2025 12:16,DR-1029,VH-003,East,West,8.66,39.8,EUR 24.50,Card,CityHail
T22002618,07/09/2025 22:04,DR-1004,VH-029, Centre ,West,13.23,54.9,EUR 33.99,card,RideGo
T22002619,17/08/2025 18:04,DR-1047,VH-017,North,Suburbs,8.01,29.3,EUR 20.82,CASH,RideGo
T22002620,02/07/2025 16:45,DR-1024,VH-018,Airport,Suburbs,4.54,20.5,EUR 14.36,card,RideGo
T22002621,06/12/2025 10:19,DR-1023,VH-031,Airport,Port,10.99,35.0,EUR 25.84,CASH,RideGo
T22002622,02/07/2025 23:30,DR-1003,VH-041,Suburbs,West,6.38,31.7,EUR 19.61,card,Direct
T22002623,18/11/2025 02:49,DR-1058,VH-012,Port,Centre,14.22,44.3,EUR 32.16,Card,RideGo
T22002624,11/12/2025 14:16,DR-1016,VH-001,East,Airport,2.39,11.1,EUR 9.26,card,CityHail
T22002625,24/08/2025 02:19,DR-1038,VH-027,West,East,4.11,21.5,EUR 14.15,CASH,CityHail
T22002626,15/07/2025 18:13,DR-1039,VH-020, East ,Port,3.71,17.2,EUR 12.48,Card,CityHail
T22002627,27/11/2025 16:36,DR-1016,VH-016,Port,East,2.71,14.7,EUR 10.63,card,RideGo
T22002628,24/10/2025 17:11,DR-1021,VH-023,West,Centre,9.3,47.7,EUR 27.45,cash,CityHail
T22002629,05/11/2025 05:50,DR-1035,VH-036,East,Centre,4.04,23.6,EUR 14.65,wallet,CityHail
T22002630,29/10/2025 02:46,DR-1002,VH-035, Centre ,Suburbs,4.26,15.4,EUR 12.61,wallet,RideGo
T22002631,07/08/2025 10:18,DR-1035,VH-010,North,West,1.55,11.2,EUR 8.32,cash,RideGo
T22002632,01/12/2025 05:18,DR-1005,VH-011,West,North,6.3,27.6,EUR 18.37,wallet,CityHail
T22002633,02/09/2025 17:11,DR-1013,VH-017,Centre,East,9.16,42.3,EUR 25.78,CASH,CityHail
T22002634,22/11/2025 10:14,DR-1059,VH-022, North ,Port,2.25,10.2,EUR 8.84,Card,CityHail
T22002635,21/07/2025 17:26,DR-1044,VH-042, Centre ,North,4.98,16.1,EUR 13.64,wallet,Direct
T22002636,04/12/2025 16:04,DR-1030,VH-010,Airport,East,6.99,25.9,EUR 18.69,cash,RideGo
T22002637,08/07/2025 17:49,DR-1041,VH-023,Port,West,2.28,13.9,EUR 9.91,card,CityHail
T22002638,29/12/2025 14:35,DR-1022,VH-004,Centre,Centre,6.04,31.7,EUR 19.22,wallet,RideGo
T22002639,30/07/2025 12:01,DR-1016,VH-030, Centre ,Airport,3.05,15.7,EUR 11.30,cash,CityHail
T22002640,24/09/2025 00:41,DR-1005,VH-009,Suburbs,North,8.43,25.9,EUR 20.35,cash,RideGo
T22002641,07/11/2025 10:49,DR-1059,VH-024,Centre,East,6.93,26.0,EUR 18.65,Card,CityHail
T22002642,30/09/2025 02:45,DR-1050,VH-019,West,Centre,9.07,33.9,EUR 23.32,CASH,CityHail
T22002643,29/11/2025 18:07,DR-1032,VH-003,Centre,North,8.86,27.6,EUR 21.32,Card,Direct
T22002644,10/12/2025 01:58,DR-1016,VH-021,West,Port,2.98,13.5,EUR 10.61,wallet,RideGo
T22002645,11/11/2025 00:16,DR-1047,VH-036,Centre,NULL,5.45,24.6,EUR 16.56,Card,RideGo
T22002646,06/07/2025 14:29,DR-1045,VH-026,East,Port,7.7,35.5,EUR 22.20,CASH,Direct
T22002647,16/10/2025 16:27,DR-1010,VH-014, North ,Centre,5.33,20.4,EUR 15.24,wallet,RideGo
T22002648,13/10/2025 11:11,DR-1020,VH-006,Centre,West,7.75,23.7,EUR 18.95,Card,RideGo
T22002649,04/09/2025 16:36,DR-1051,VH-022,Port,Suburbs,4.0,21.5,EUR 14.02,CASH,Direct
T22002650,23/09/2025 05:00,DR-1016,VH-027, Airport ,East,8.18,36.1,EUR 22.92,Card,Direct
T22002651,23/07/2025 05:55,DR-1043,VH-029,West,North,4.27,20.7,EUR 14.11,card,RideGo
T22002652,20/09/2025 02:11,DR-1011,VH-005, West ,Airport,2.53,11.1,EUR 9.42,wallet,RideGo
T22002653,21/11/2025 23:09,DR-1056,VH-018,Port,West,2.2,7.5,EUR 8.03,Card,CityHail
T22002654,11/12/2025 00:01,DR-1046,VH-014,Port,Airport,2.05,14.4,EUR 9.79,cash,CityHail
T22002655,04/12/2025 20:01,DR-1005,VH-024,Centre,Port,2.01,10.9,EUR 8.76,card,CityHail
T22002656,11/10/2025 14:46,DR-1033,VH-031,North,Centre,9.87,46.1,EUR 27.66,Card,RideGo
T22002657,04/08/2025 03:11,DR-1044,VH-019,West,West,11.11,39.7,EUR 27.29,cash,RideGo
T22002658,22/09/2025 06:16,DR-1017,VH-035, East ,East,3.98,13.8,EUR 11.84,Card,CityHail
T22002659,10/08/2025 13:57,DR-1061,VH-003,North,Port,2.89,15.2,EUR 10.98,wallet,CityHail
T22002660,04/11/2025 13:55,DR-1065,VH-008,Suburbs,Airport,3.15,16.9,EUR 11.75,wallet,Direct
T22002661,17/07/2025 10:49,DR-1065,VH-040,West,East,9.21,26.6,EUR 21.44,CASH,RideGo
T22002662,24/08/2025 17:01,DR-1019,VH-033,Port,Suburbs,5.18,15.6,EUR 13.72,Card,Direct
T22002663,27/08/2025 09:56,DR-1008,VH-037,Airport,West,4.61,23.0,EUR 15.14,card,CityHail
T22002664,17/10/2025 19:32,DR-1052,VH-016,West,West,5.29,18.6,EUR 14.69,Card,RideGo
T22002665,10/11/2025 12:45,DR-1054,VH-036,East,NULL,8.7,35.5,EUR 23.34,CASH,Direct
T22002666,04/10/2025 07:45,DR-1010,VH-023,Centre,Airport,5.48,26.0,EUR 16.98,cash,RideGo
T22002667,04/07/2025 19:52,DR-1037,VH-022,Centre,North,4.76,15.9,EUR 13.33,wallet,RideGo
T22002668,28/09/2025 00:57,DR-1058,VH-035,Suburbs,Port,5.13,17.0,EUR 14.06,card,RideGo
T22002669,01/12/2025 21:41,DR-1061,VH-023, Airport ,East,4.41,18.2,EUR 13.57,card,RideGo
T22002670,12/08/2025 04:58,DR-1021,VH-018,Centre,West,2.37,15.4,EUR 10.44,CASH,RideGo
T22002671,21/07/2025 05:34,DR-1030,VH-016,Centre,East,2.77,17.4,EUR 11.46,cash,Direct
T22002672,17/11/2025 22:07,DR-1011,VH-037,Suburbs,Centre,3.79,17.4,EUR 12.63,cash,CityHail
T22002673,30/09/2025 03:00,DR-1020,VH-001,West,West,5.83,22.8,EUR 16.49,Card,CityHail
T22002674,05/11/2025 17:05,DR-1031,VH-042,North,North,4.85,13.5,EUR 12.76,Card,CityHail
T22002675,25/07/2025 11:54,DR-1057,VH-040,Suburbs,Centre,3.57,18.6,EUR 12.71,wallet,CityHail
T22002676,30/08/2025 23:09,DR-1029,VH-038,Suburbs,Airport,7.05,32.1,EUR 20.50,wallet,Direct
T22002677,20/09/2025 07:19,DR-1044,VH-029,Centre,Centre,4.74,19.1,EUR 14.20,card,RideGo
T22002678,08/07/2025 08:44,DR-1016,VH-022,Centre,West,7.34,31.7,EUR 20.72,wallet,CityHail
T22002679,13/09/2025 18:05,DR-1066,VH-034,North,Port,4.72,19.2,EUR 14.20,wallet,RideGo
T22002680,18/10/2025 10:10,DR-1023,VH-001,North,West,2.4,8.1,EUR 8.43,card,CityHail
T22002681,21/10/2025 21:11,DR-1005,VH-025,Centre,Port,6.63,28.2,EUR 18.92,CASH,CityHail
T22002682,29/11/2025 15:22,DR-1003,VH-020,West,East,8.42,42.0,EUR 24.84,CASH,RideGo
T22002683,26/08/2025 15:52,DR-1061,VH-037,Suburbs,Centre,2.72,12.3,EUR 9.97,card,RideGo
T22002684,12/08/2025 15:31,DR-1045,VH-029,Port,Suburbs,12.41,54.7,EUR 32.99,CASH,RideGo
T22002685,20/12/2025 14:09,DR-1007,VH-020,Centre,North,6.3,25.2,EUR 17.70,cash,RideGo
T22002686,07/12/2025 15:32,DR-1028,VH-034, Airport ,Port,9.67,31.6,EUR 23.37,CASH,Direct
T22002687,22/08/2025 04:56,DR-1043,VH-005,Suburbs,Centre,3.89,21.6,EUR 13.92,card,CityHail
T22002688,16/08/2025 08:50,DR-1039,VH-037,East,Centre,11.32,44.4,EUR 28.85,CASH,RideGo
T22002689,19/07/2025 22:37,DR-1014,VH-035, East ,Centre,8.36,37.4,EUR 23.49,CASH,RideGo
T22002690,24/08/2025 15:11,DR-1024,VH-025,Centre,North,4.01,18.8,EUR 13.28,card,CityHail
T22002691,01/10/2025 07:13,DR-1016,VH-015,Airport,North,21.6,100.1,EUR 56.27,cash,RideGo
T22002692,05/09/2025 04:41,DR-1037,VH-035,West,Suburbs,5.69,22.4,EUR 16.22,wallet,RideGo
T22002693,04/08/2025 01:47,DR-1067,VH-034,North,Airport,1.99,10.0,EUR 8.49,CASH,Direct
T22002694,17/12/2025 01:22,DR-1019,VH-031,Port,Port,5.83,25.0,EUR 17.10,CASH,CityHail
T22002695,19/09/2025 07:48,DR-1057,VH-036,Airport,North,22.28,68.6,EUR 48.23,CASH,RideGo
T22002696,11/08/2025 05:53,DR-1064,VH-037,North,East,5.16,21.4,EUR 15.33,CASH,CityHail
T22002697,13/09/2025 23:51,DR-1031,VH-026,North,Airport,10.17,41.6,EUR 26.74,Card,Direct
T22002698,01/09/2025 22:33,DR-1027,VH-027,Port,Suburbs,2.0,12.4,EUR 9.17,cash,CityHail
T22002699,12/07/2025 20:10,DR-1063,VH-014,West,Port,9.19,33.0,EUR 23.21,Card,RideGo
T22002700,26/07/2025 12:25,DR-1006,VH-004,Suburbs,Centre,8.27,42.6,EUR 24.84,Card,RideGo
T22002701,26/08/2025 05:28,DR-1055,VH-038,North,West,11.97,48.9,EUR 30.86,card,CityHail
T22002702,05/07/2025 12:16,DR-1046,VH-003,North,North,7.21,28.3,EUR 19.62,cash,Direct
T22002703,24/07/2025 21:46,DR-1002,VH-025,North,West,13.56,38.0,EUR 29.63,CASH,Direct
T22002704,24/07/2025 03:44,DR-1025,VH-013,North,Suburbs,4.39,20.1,EUR 14.08,cash,CityHail
T22002705,20/07/2025 21:17,DR-1058,VH-018,East,Centre,4.82,21.0,EUR 14.82,card,CityHail
T22002706,25/10/2025 16:57,DR-1012,VH-041,North,West,9.67,38.5,EUR 25.30,card,RideGo
T22002707,10/11/2025 04:27,DR-1022,VH-002,North,Port,2.68,9.5,EUR 9.14,cash,CityHail
T22002708,05/11/2025 18:27,DR-1048,VH-042,East,Centre,4.51,23.2,EUR 15.08,CASH,CityHail
T22002709,12/12/2025 03:23,DR-1016,VH-012,Port,Port,13.32,40.0,EUR -12.50,CASH,RideGo
T22002710,01/09/2025 09:13,DR-1025,VH-028,Airport,North,2.19,7.2,EUR 7.93,Card,Direct
T22002711,30/12/2025 03:07,DR-1008,VH-027,Suburbs,North,5.31,22.5,EUR 15.81,CASH,CityHail
T22002712,26/11/2025 07:23,DR-1011,VH-027,Airport,North,3.67,12.5,EUR 11.12,Card,CityHail
T22002713,17/10/2025 08:53,DR-1057,VH-018,Airport,Suburbs,3.02,12.0,EUR 10.23,wallet,CityHail
T22002714,24/11/2025 02:51,DR-1063,VH-008,North,Suburbs,10.01,37.1,EUR 25.30,cash,Direct
T22002715,04/11/2025 03:19,DR-1010,VH-012,Centre,West,4.17,19.7,EUR 13.71,wallet,RideGo
T22002716,01/07/2025 06:15,DR-1055,VH-013,East,East,7.73,26.5,EUR 19.71,Card,RideGo
T22002717,12/09/2025 05:02,DR-1005,VH-034,Centre,East,17.45,68.0,EUR 42.51,card,Direct
T22002718,01/10/2025 17:45,DR-1041,VH-015,Airport,Centre,10.73,29.5,EUR 24.00,Card,RideGo
T22002719,19/09/2025 21:06,DR-1067,VH-018,Centre,North,2.01,11.3,EUR 8.88,CASH,CityHail
T22002720,12/12/2025 20:57,DR-1051,VH-004,North,Airport,2.04,7.9,EUR 7.96,wallet,CityHail
T22002721,02/10/2025 02:09,DR-1063,VH-013,West,East,4.07,18.9,EUR 13.37,cash,RideGo
T22002722,20/11/2025 09:40,DR-1003,VH-004,Centre,Centre,2.71,8.9,EUR 9.01,CASH,CityHail
T22002723,13/08/2025 06:21,DR-1022,VH-008,Airport,East,8.67,34.7,EUR 23.09,card,RideGo
T22002724,25/10/2025 04:47,DR-1001,VH-002,East,Port,4.04,13.5,EUR 11.83,wallet,Direct
T22002725,29/09/2025 11:20,DR-1015,VH-002,West,West,4.79,14.8,EUR 13.05,CASH,RideGo
T22002726,07/10/2025 06:19,DR-1014,VH-027,Suburbs,Centre,5.03,17.7,EUR 14.14,card,Direct
T22002727,15/10/2025 16:30,DR-1003,VH-001,Centre,North,7.54,31.2,EUR 20.81,cash,CityHail
T22002728,29/08/2025 23:52,DR-1023,VH-010,Airport,Airport,6.36,26.9,EUR 18.25,cash,RideGo
T22002729,09/11/2025 20:13,DR-1019,VH-012,North,West,10.69,39.0,EUR 26.61,CASH,RideGo
T22002730,16/11/2025 10:31,DR-1037,VH-027, Centre ,Centre,6.3,24.7,EUR 17.56,CASH,CityHail
T22002731,04/07/2025 19:58,DR-1043,VH-022,East,Suburbs,6.13,30.8,EUR 19.07,CASH,RideGo
T22002732,09/08/2025 21:42,DR-1032,VH-008,North,North,16.05,67.1,EUR 40.65,card,RideGo
T22002733,10/10/2025 08:15,DR-1055,VH-022,West,Suburbs,7.09,26.2,EUR 18.89,wallet,RideGo
T22002734,19/08/2025 14:37,DR-1009,VH-032,Suburbs,West,7.06,24.4,EUR 18.35,card,CityHail
T22002735,06/11/2025 13:16,DR-1061,VH-017,North,North,9.55,29.6,EUR 22.67,cash,RideGo
T22002736,05/12/2025 12:36,DR-1043,VH-004, East ,Suburbs,3.36,10.2,EUR 10.12,wallet,CityHail
T22002737,18/11/2025 05:21,DR-1005,VH-029,Airport,Port,3.8,16.5,EUR 12.39,cash,CityHail
T22002738,11/11/2025 18:22,DR-1050,VH-027,Centre,North,1.64,6.8,EUR 7.19,card,RideGo
T22002739,30/08/2025 23:02,DR-1037,VH-002,West,Suburbs,2.44,11.7,EUR 9.48,card,CityHail
T22002740,30/12/2025 06:40,DR-1040,VH-005,Port,Airport,8.34,42.5,EUR 24.89,CASH,RideGo
T22002741,06/11/2025 17:49,DR-1005,VH-027,West,East,1.2,6.2,EUR 6.52,cash,CityHail
T22002742,20/10/2025 00:55,DR-1030,VH-020,North,Centre,5.32,27.0,EUR 17.08,card,RideGo
T22002743,23/09/2025 11:40,DR-1040,VH-041,North,Port,9.75,26.8,EUR 22.12,Card,Direct
T22002744,31/12/2025 09:17,DR-1012,VH-002, West ,East,3.8,16.6,EUR 12.42,CASH,Direct
